, ,assets_size,assets_stablecoins,assets_usdc,dt,stablecoins_ratio,usdc_ratio
595,1.0,7074987793.732607,4236270832.57105,3772011036.717777,2022-08-04T00:00:00Z,0.5987672284500278,0.5331473561069916
596,1.0,7028958666.412557,4254488879.788923,3790229082.9356494,2022-08-03T00:00:00Z,0.6052801107109556,0.5392305265710302
597,1.0,7016209131.660477,4250090933.6787443,3785831136.825471,2022-08-02T00:00:00Z,0.6057531715382186,0.5395835651109654
598,1.0,7074197556.139429,4183147064.149151,3718889267.2958775,2022-08-01T00:00:00Z,0.5913246033846984,0.5256976834168836
599,1.0,7057561918.207606,4173957811.7730746,3709459153.8465276,2022-07-31T00:00:00Z,0.5914163928204155,0.5256006531485892
600,1.0,7086567556.472081,4218755763.446637,3754248696.8894186,2022-07-30T00:00:00Z,0.5953172293677912,0.529769689905899
601,1.0,7104332644.951561,4229207119.870983,3764713960.458179,2022-07-29T00:00:00Z,0.5952997038893326,0.5299180301098989
602,1.0,7074816446.330615,4220094829.1255054,3755457318.961469,2022-07-28T00:00:00Z,0.5964953099686814,0.5308204597886428
603,1.0,7015005305.590339,4231528974.2226853,3766759241.685826,2022-07-27T00:00:00Z,0.6032110867899887,0.5369574330448549
604,1.0,6968362024.294474,4184803259.7174892,3720009023.14063,2022-07-26T00:00:00Z,0.6005433192373768,0.5338426749602279
605,1.0,6958559393.227266,4275861481.5405803,3811057090.5735455,2022-07-25T00:00:00Z,0.6144751003637702,0.5476790345833406
606,1.0,7001142460.324572,4293327497.151423,3826498694.148638,2022-07-24T00:00:00Z,0.6132324147782569,0.5465534683565405
607,1.0,7006685910.371569,4300129500.7337675,3833467004.406419,2022-07-23T00:00:00Z,0.613718033852288,0.5471155769565712
608,1.0,6956595719.716901,4334724590.296537,3868213813.235651,2022-07-22T00:00:00Z,0.6231100332610588,0.5560498222244067
609,1.0,6896706094.484564,4420306680.882702,3953795903.8218155,2022-07-21T00:00:00Z,0.6409301223402446,0.5732875737569485
610,1.0,6921149519.839252,4441623708.772181,3975121607.0254397,2022-07-20T00:00:00Z,0.6417465330058842,0.5743441310769087
611,1.0,6901834794.579296,4424442461.596748,3957922254.35114,2022-07-19T00:00:00Z,0.6410530812866903,0.5734594310283541
612,1.0,6859591054.387722,4397644028.293385,3930829792.7517877,2022-07-18T00:00:00Z,0.6410941983896317,0.5730414191728589
613,1.0,6801041954.795789,4433861931.097673,3965203150.516541,2022-07-17T00:00:00Z,0.6519386236062128,0.5830287736602563
614,1.0,6675252036.885292,4457361697.641422,3988609804.128903,2022-07-16T00:00:00Z,0.6677443298038003,0.5975219785094451
615,1.0,6621527980.304451,4439610927.4664345,3970544207.3189607,2022-07-15T00:00:00Z,0.6704813361314689,0.5996416868023865
616,1.0,6583632401.999659,4412900646.460146,3943791963.3318424,2022-07-14T00:00:00Z,0.6702835725031986,0.5990297942719262
617,1.0,6542297818.152516,4375540549.083068,3906058857.5750737,2022-07-13T00:00:00Z,0.6688079128624382,0.5970469346010464
618,1.0,6488459852.2217,4315329115.516321,3845847424.0083265,2022-07-12T00:00:00Z,0.6650775706100298,0.5927211559599121
619,1.0,6540125282.534695,4369765106.330017,3899102241.880566,2022-07-11T00:00:00Z,0.6681470029327127,0.5961815826820718
620,1.0,6513855928.920923,4343338317.854796,3864361607.027137,2022-07-10T00:00:00Z,0.666784522907664,0.5932525449127184
621,1.0,6574978193.028991,4312710863.980748,3833734153.1530886,2022-07-09T00:00:00Z,0.6559277821716925,0.5830793716118694
622,1.0,6549830925.509268,4322783559.425398,3843820036.1156178,2022-07-08T00:00:00Z,0.6599839917378156,0.5868579021093968
623,1.0,6534647708.345026,4314417463.603268,3832721980.569761,2022-07-07T00:00:00Z,0.6602371935205583,0.5865231228418343
624,1.0,6507718699.102945,4191141178.3059335,3709352263.804249,2022-07-06T00:00:00Z,0.6440261744693513,0.569992717158405
625,1.0,6523611326.096102,4208528937.492758,3726820750.235392,2022-07-05T00:00:00Z,0.6451225750770242,0.5712818504878061
626,1.0,6530245799.728174,4193000419.709181,3711273945.4621825,2022-07-04T00:00:00Z,0.6420892181246405,0.5683207124633297
627,1.0,6520747645.038252,4129142657.447101,3647248085.135931,2022-07-03T00:00:00Z,0.6332314762386236,0.5593297400354367
628,1.0,6495822180.678848,4142136602.9167128,3660234668.8737807,2022-07-02T00:00:00Z,0.6376616366188518,0.5634751948353467
629,1.0,6486564400.610082,4077818936.7835946,3595585105.60609,2022-07-01T00:00:00Z,0.6286562014862696,0.5543127121759424
630,1.0,6410666207.793068,4005522453.1767564,3523324216.435341,2022-06-30T00:00:00Z,0.6248215588432103,0.5496034424865616
631,1.0,6422963716.256073,4023624093.3216295,3541607781.558726,2022-06-29T00:00:00Z,0.6264435346471159,0.5513977562406531
632,1.0,6341387674.922584,3951558973.537207,3464548687.2764993,2022-06-28T00:00:00Z,0.6231378960103473,0.5463392028494449
633,1.0,6422831487.468304,4021700588.349316,3534585794.898915,2022-06-27T00:00:00Z,0.6261569521473707,0.5503158228260083
634,1.0,6417595118.042697,3988767488.832408,3501719900.1507335,2022-06-26T00:00:00Z,0.6215361697745966,0.5456436306344492
635,1.0,6435428857.683743,4006428248.6121535,3519567535.0524607,2022-06-25T00:00:00Z,0.6225580823302207,0.5469048936575819
636,1.0,6413478986.6425905,3996388643.8767433,3509527930.3170505,2022-06-24T00:00:00Z,0.6231233706698124,0.5472112620352192
637,1.0,6419289649.359079,4021230868.4501424,3534024090.844887,2022-06-23T00:00:00Z,0.626429260572723,0.5505319566313283
638,1.0,6427319384.435885,4070630105.159367,3583108077.730591,2022-06-22T00:00:00Z,0.6333324768357749,0.5574809439853399
639,1.0,6412448375.909204,4073960858.8957696,3586357156.308419,2022-06-21T00:00:00Z,0.6353206482255904,0.5592804723047645
640,1.0,6374258126.411007,4065033466.313704,3577459742.7263536,2022-06-20T00:00:00Z,0.6377265221611758,0.5612354679995716
641,1.0,6377207647.758453,4090350527.917965,3602869275.1813855,2022-06-19T00:00:00Z,0.6414014963674103,0.5649603202818353
642,1.0,6378303119.506371,4092817821.4096766,3605000396.977788,2022-06-18T00:00:00Z,0.6416781618441533,0.5651974090025351
643,1.0,6459778194.294473,4056786913.118259,3568892213.983608,2022-06-17T00:00:00Z,0.6280071530476652,0.552479064549893
644,1.0,6333170494.2649145,3911021265.6947603,3422943836.599975,2022-06-16T00:00:00Z,0.617545551511117,0.5404787127868524
645,1.0,6367130106.712967,3909751842.055297,3420972483.526364,2022-06-15T00:00:00Z,0.6140524500878635,0.5372864110189264
646,1.0,6453729957.379593,3979957206.2186656,3495796180.7813907,2022-06-14T00:00:00Z,0.6166910038849297,0.5416706623716231
647,1.0,6555387992.295589,3911372504.060821,3427436890.8822227,2022-06-13T00:00:00Z,0.5966652940539562,0.5228427203562044
648,1.0,6676596882.867793,3801026889.598253,3319664627.026132,2022-06-12T00:00:00Z,0.5693060336399404,0.4972090849972418
649,1.0,6698592116.400964,3793275156.6840515,3311905437.397236,2022-06-11T00:00:00Z,0.5662794645156141,0.49441813740058926
650,1.0,6739693572.586914,3782923270.7046304,3301097993.4160805,2022-06-10T00:00:00Z,0.561290098720708,0.48979941860309406
651,1.0,6665783830.075536,3776869974.5523615,3295044697.2638116,2022-06-09T00:00:00Z,0.5666055291969411,0.4943221654438909
652,1.0,6654785496.112248,3759785756.3552995,3275612547.7007127,2022-06-08T00:00:00Z,0.5649747476536668,0.4922191030220791
653,1.0,6587290081.3021,3765528846.6340857,3281355637.979499,2022-06-07T00:00:00Z,0.5716354980817482,0.49813437657673004
654,1.0,6540748308.638555,3732829293.7249737,3248656085.070387,2022-06-06T00:00:00Z,0.5707037050783499,0.49667957422850123
655,1.0,6515280900.109105,3742942163.134657,3258677520.1179886,2022-06-05T00:00:00Z,0.5744866906769864,0.5001591750347124
656,1.0,6499744959.862425,3729750391.919641,3245485748.9029727,2022-06-04T00:00:00Z,0.5738302679492497,0.4993250918220132
657,1.0,6505967050.459598,3768666832.1187,3284402189.1020317,2022-06-03T00:00:00Z,0.5792631291995972,0.5048292073458954
658,1.0,6492092176.280938,3751056047.5513225,3266791404.534654,2022-06-02T00:00:00Z,0.5777884764569307,0.5031954747146041
659,1.0,6474616203.236051,3737060811.603766,3252732168.5870976,2022-06-01T00:00:00Z,0.5771864608339196,0.5023822364886066
660,1.0,6447352919.596265,3709417507.490974,3226535836.585735,2022-05-31T00:00:00Z,0.5753396089450085,0.5004434962415213
661,1.0,6376719479.663838,3691427926.370839,3208546255.4656,2022-05-30T00:00:00Z,0.5788913779480606,0.5031656584075963
662,1.0,6322950416.777207,3643605249.8971486,3159639203.1744018,2022-05-29T00:00:00Z,0.5762508021934301,0.49970962840237837
663,1.0,6311956685.832181,3631949404.7930675,3147694879.8701677,2022-05-28T00:00:00Z,0.5754078466579693,0.4986876552774014
664,1.0,6287927583.930297,3654449522.7291927,3169154574.666189,2022-05-27T00:00:00Z,0.5811850524596791,0.5040062138701182
665,1.0,6268499369.183043,3607903843.51532,3124912035.2424746,2022-05-26T00:00:00Z,0.5755610124573609,0.4985103852135725
666,1.0,6253950683.031281,3649700367.8124037,3166145376.123689,2022-05-25T00:00:00Z,0.583583170509333,0.5062632464810328
667,1.0,6254552034.563192,3591087424.0758834,3107042672.626146,2022-05-24T00:00:00Z,0.5741558155134413,0.49676502097294273
668,1.0,6252029820.529373,3476360833.45961,2992048292.902237,2022-05-23T00:00:00Z,0.5560371484544933,0.47857230032356013
669,1.0,6218158982.000189,3338833584.2162614,2854521043.6588883,2022-05-22T00:00:00Z,0.5369488933752321,0.4590620876567999
670,1.0,6198736782.414612,3328768612.4210505,2844367977.8056326,2022-05-21T00:00:00Z,0.5370075757797197,0.45886251951767143
671,1.0,6216840064.453472,3309986946.729458,2825845807.28862,2022-05-20T00:00:00Z,0.5324227280118138,0.4545469688767106
672,1.0,6291093854.183302,3223621707.646242,2740800799.9394407,2022-05-19T00:00:00Z,0.5124103665219801,0.43566363234541927
673,1.0,6182164897.259448,3226013158.557352,2741439824.2260523,2022-05-18T00:00:00Z,0.5218258024769677,0.44344333575465317
674,1.0,6207285336.718956,3244116139.911608,2759585888.6707573,2022-05-17T00:00:00Z,0.5226304195686261,0.44457210180858514
675,1.0,6101153385.450484,3131060274.5538263,2638173901.843061,2022-05-16T00:00:00Z,0.5131915355579347,0.4324057657908348
676,1.0,6125483840.481707,3108037289.401987,2615050225.7219563,2022-05-15T00:00:00Z,0.5073945781820186,0.4269132518871047
677,1.0,6071268393.3999815,3100115070.833769,2604781708.3991923,2022-05-14T00:00:00Z,0.5106206594661298,0.42903418851171626
678,1.0,6105453688.933921,3148610577.0962143,2651720904.9347315,2022-05-13T00:00:00Z,0.5157046040334468,0.4343200423812814
679,1.0,6097017350.837071,3092866711.4504275,2590766737.6002803,2022-05-12T00:00:00Z,0.5072753665406253,0.42492362880426915
680,1.0,6260752742.115023,3133825341.188936,2624636948.2837963,2022-05-11T00:00:00Z,0.5005508874529135,0.4192206682478144
681,1.0,7050525007.911785,3811176870.9124184,3299770076.8692484,2022-05-10T00:00:00Z,0.5405522094646407,0.46801764027024845
682,1.0,7235340397.236288,3932497242.5886264,3420712835.996941,2022-05-09T00:00:00Z,0.5435124025527173,0.47277842481378823
683,1.0,7581208112.54748,4058981158.374824,3546138910.820548,2022-05-08T00:00:00Z,0.5354003079874433,0.46775380100058417
684,1.0,8028806684.499657,4323647515.179333,3809499652.9950566,2022-05-07T00:00:00Z,0.5385168288491151,0.47447893599800367
685,1.0,8225658589.848075,4466503607.461649,3951400469.305638,2022-05-06T00:00:00Z,0.5429964736166061,0.48037496647166567
686,1.0,8256658431.16305,4544091164.334013,4028306554.1780014,2022-05-05T00:00:00Z,0.5503547472889614,0.4878858181869304
687,1.0,8268699111.766748,4599753011.953828,4087246835.957816,2022-05-04T00:00:00Z,0.5562849669312749,0.49430349087699554
688,1.0,8358009430.105689,4690737707.45271,4179203829.8943663,2022-05-03T00:00:00Z,0.5612266588927974,0.5000238232372417
689,1.0,8420880837.098262,4743481439.396658,4229947426.7234893,2022-05-02T00:00:00Z,0.5632999125814975,0.5023165044787737
690,1.0,8496609907.391074,4821614522.468442,4308080509.795273,2022-05-01T00:00:00Z,0.5674750959525859,0.507035224254292
691,1.0,8531171186.565183,4837766974.4304695,4324232961.7573,2022-04-30T00:00:00Z,0.5670694994432821,0.5068744803254055
692,1.0,8575134570.28972,4853369639.100853,4339835626.427685,2022-04-29T00:00:00Z,0.5659817463292447,0.5060953377296165
693,1.0,8656123751.29894,4935166759.546833,4421623579.027167,2022-04-28T00:00:00Z,0.5701358831435677,0.5108087298733058
694,1.0,8677905768.730766,4950505985.468285,4436962804.948619,2022-04-27T00:00:00Z,0.5704724293396364,0.5112941904642934
695,1.0,8718788742.645649,4988478635.8383465,4474588216.918681,2022-04-26T00:00:00Z,0.572152713305063,0.513212138634856
696,1.0,8744022371.454773,5014515537.637395,4508459563.123144,2022-04-25T00:00:00Z,0.5734792667053884,0.5156047607839156
697,1.0,8784497246.918854,5040230584.860615,4534194076.363819,2022-04-24T00:00:00Z,0.5737642625624895,0.5161586313837345
698,1.0,8778418051.62407,5042646780.927156,4536110775.561724,2022-04-23T00:00:00Z,0.5744368462828255,0.5167344217244827
699,1.0,8776738654.937054,5044557528.47643,4538021523.110997,2022-04-22T00:00:00Z,0.5747644685351075,0.5170510028298825
700,1.0,8778148242.800735,5082702071.030339,4575785835.855022,2022-04-21T00:00:00Z,0.5790175707272704,0.5212700571111661
701,1.0,8802661360.756826,5108402453.236971,4601486218.061654,2022-04-20T00:00:00Z,0.5803247726887185,0.522738070849295
702,1.0,8773312687.743673,5103723511.773527,4585314877.271875,2022-04-19T00:00:00Z,0.5817327722632563,0.522643503140788
703,1.0,8795928790.965904,5145287470.47419,4616881200.699896,2022-04-18T00:00:00Z,0.5849623834789108,0.5248884239992697
704,1.0,8816956358.400496,5173671876.996005,4642285073.901729,2022-04-17T00:00:00Z,0.5867866037543338,0.5265178691146314
705,1.0,8850446628.839485,5213105965.0236225,4681695263.580331,2022-04-16T00:00:00Z,0.5890217955822181,0.5289784188206803
706,1.0,8852261666.258415,5233627098.051958,4702216396.608666,2022-04-15T00:00:00Z,0.5912192042402713,0.5311881385670959
707,1.0,8868477738.60672,5230256495.233121,4698942607.015136,2022-04-14T00:00:00Z,0.5897580903275537,0.529847708424576
708,1.0,8892273425.98096,5274933338.005087,4743619449.787102,2022-04-13T00:00:00Z,0.5932041318694805,0.533454069903817
709,1.0,8914226168.992762,5289190747.06568,4757876858.847694,2022-04-12T00:00:00Z,0.5933426689871968,0.5337397513423532
710,1.0,8965449839.75958,5324870183.289178,4795809579.251795,2022-04-11T00:00:00Z,0.593932293243634,0.5349212437711213
711,1.0,9183769179.331581,5396122329.180321,4866945859.556051,2022-04-10T00:00:00Z,0.5875716412085462,0.5299508039149434
712,1.0,9187375214.077341,5402680258.040808,4872518447.022103,2022-04-09T00:00:00Z,0.5880548178507568,0.5303493471733031
713,1.0,9196854446.084211,5402262135.790776,4872100324.772072,2022-04-08T00:00:00Z,0.5874032439527107,0.5297572505180278
714,1.0,9130571257.103138,5446250334.187545,4915064523.16884,2022-04-07T00:00:00Z,0.5964851684335335,0.5383085444237852
715,1.0,9155751589.285728,5469886014.013945,4938700202.99524,2022-04-06T00:00:00Z,0.5974262146228313,0.539409589134618
716,1.0,9222710160.107082,5541991576.368826,5009954826.864005,2022-04-05T00:00:00Z,0.6009070522828269,0.5432193726020591
717,1.0,9243491637.242096,5592840346.546816,5061827922.841995,2022-04-04T00:00:00Z,0.6050571111043387,0.5476099423780353
718,1.0,9253233627.023386,5608586678.535319,5077575659.091131,2022-04-03T00:00:00Z,0.6061218061279525,0.5487352706909341
719,1.0,9266610546.603603,5624744016.068272,5092605498.038163,2022-04-02T00:00:00Z,0.6069904403320211,0.5495650726256867
720,1.0,9375109841.275835,5740600560.820195,5207239924.481564,2022-04-01T00:00:00Z,0.6123235522581324,0.5554324176081251
721,1.0,9380843027.468262,5809149325.788181,5275610637.452037,2022-03-31T00:00:00Z,0.6192566391717971,0.5623812936645886
722,1.0,9396364447.073507,5836995363.817505,5303956666.23136,2022-03-30T00:00:00Z,0.6211972084198409,0.5644690237492092
723,1.0,9363644619.06539,5849034260.719975,5315995563.133831,2022-03-29T00:00:00Z,0.6246535936242936,0.5677271809643321
724,1.0,9406598497.291061,5891703465.32015,5358639536.922873,2022-03-28T00:00:00Z,0.6263372957841093,0.5696681471486286
725,1.0,9429068682.175787,5924900720.598887,5391836792.201609,2022-03-27T00:00:00Z,0.6283654218999387,0.5718313201381227
726,1.0,9414518924.218962,5914540173.145223,5381420753.404596,2022-03-26T00:00:00Z,0.628236049101776,0.5716086819434637
727,1.0,9447588647.59926,5947939053.762825,5414357884.7484665,2022-03-25T00:00:00Z,0.6295721877427701,0.5730941605003428
728,1.0,9478417722.060568,6006570552.450689,5472935684.0254,2022-03-24T00:00:00Z,0.6337102593052721,0.5774102645093814
729,1.0,9631032525.140345,6143612183.053032,5609977314.627743,2022-03-23T00:00:00Z,0.6378975636325667,0.5824897070987717
730,1.0,9676171840.24444,6183690121.544973,5650055253.119684,2022-03-22T00:00:00Z,0.6390636941591108,0.5839143151241258
731,1.0,9724695090.370394,6211768544.634424,5677621676.209135,2022-03-21T00:00:00Z,0.6387622940266223,0.5838354440368254
732,1.0,9715845900.549324,6220105485.153793,5684934616.728504,2022-03-20T00:00:00Z,0.6402021552031939,0.585119883015753
733,1.0,9654842382.25764,6226511148.897295,5691340280.472006,2022-03-19T00:00:00Z,0.6449106989399984,0.5894803928576585
734,1.0,9634468149.514322,6222650346.974838,5687479478.549549,2022-03-18T00:00:00Z,0.645873778438774,0.5903262526054702
735,1.0,9586111862.243286,6202802321.182905,5663427106.233858,2022-03-17T00:00:00Z,0.6470613331369327,0.5907950154994891
736,1.0,9563292121.928144,6143383266.918801,5609005459.279755,2022-03-16T00:00:00Z,0.6423920955872857,0.5865140777639313
737,1.0,9558115354.209526,6146246192.25291,5611816612.747656,2022-03-15T00:00:00Z,0.6430395495850568,0.5871258511518314
738,1.0,9569681697.017696,6139878498.827495,5606573687.679922,2022-03-14T00:00:00Z,0.6415969405482872,0.5858683564602948
739,1.0,9572677125.43343,6136326504.082725,5603021692.935152,2022-03-13T00:00:00Z,0.6410251201076507,0.5853139742955092
740,1.0,9587147313.745712,6147940615.217219,5614635804.069647,2022-03-12T00:00:00Z,0.6412690255006847,0.5856419663041561
741,1.0,9573632630.145103,6141055315.680862,5607750504.533289,2022-03-11T00:00:00Z,0.6414550832402042,0.5857494977273109
742,1.0,9553828064.609398,6133147502.33864,5596325086.1410675,2022-03-10T00:00:00Z,0.6419570732131854,0.5857678250325379
743,1.0,9551990804.096237,6138246847.663565,5606515784.512108,2022-03-09T00:00:00Z,0.642614400867227,0.5869473599270879
744,1.0,9513487437.068811,6102277084.919102,5570547021.767645,2022-03-08T00:00:00Z,0.6414342926592718,0.5855420589575067
745,1.0,9635407467.09054,6096808506.449829,5565078443.298372,2022-03-07T00:00:00Z,0.6327504599336671,0.5775654493394015
746,1.0,9584787341.574253,6068600403.182032,5536870340.030575,2022-03-06T00:00:00Z,0.6331491964208039,0.5776727372984336
747,1.0,9455006174.992592,6063299306.271693,5529605884.397047,2022-03-05T00:00:00Z,0.6412792539795928,0.5848336618776856
