dt,annual_revenues,asset,blended_rate,collateral,revenues,total_annual_revenues,total_asset,total_blended_rate
2021-11-17 00:00:00+00:00,1297784.9135705356,50000000.0,0.025955698271410713,Lending Protocols,3555.5751056727004,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-17 00:00:00+00:00,1979823.027760157,262341978.2135596,0.0075467259995595564,Liquidity Pools,5150.43921494494,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-17 00:00:00+00:00,2110181.744999748,137739524.42387876,0.015320088796777662,Others,7219.608184279254,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-17 00:00:00+00:00,430071.2559203246,12462076.292831609,0.034510401462371776,RWA,13436.334409777679,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-17 00:00:00+00:00,3302962.878763849,2856235022.325937,0.0011564044460438431,Stablecoins,10434.208598101162,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-17 00:00:00+00:00,32124946.05675487,1284998115.4552517,0.02499999468510783,WBTC,85353.51264312385,134265788.7339099,8596953021.652151,0.015617834411302493
2021-11-16 00:00:00+00:00,93665814.08297233,4104263753.062867,0.022821587431624695,ETH,255065.14407652442,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,1062166.5473760627,35000000.0,0.030347615639316077,Lending Protocols,2910.045335276884,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,1827419.6198732234,232576912.08465245,0.007857270111179765,Liquidity Pools,4502.6991408689,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,2109618.5655718385,137853923.19396374,0.015303290009407677,Others,4212.587107765648,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,3302858.027153617,2856161601.4916244,0.0011563974620444116,Stablecoins,7505.457591316559,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-16 00:00:00+00:00,30631115.629091825,1225244885.645451,0.02499999468510783,WBTC,82976.3883792362,132997619.32428189,8602656645.681507,0.015460063652667813
2021-11-15 00:00:00+00:00,93777204.58484717,4109300122.4056334,0.022820724160188346,ETH,281491.59610766347,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,327959.85905318847,10000000.0,0.03279598590531885,Lending Protocols,898.5201617895575,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,1930300.5537033484,203064268.68074152,0.009505860219742425,Liquidity Pools,24998.786462545755,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,2135917.8679002454,140499086.4484635,0.015202361252958907,Others,29414.584938506225,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,3302782.9725730335,2875762927.9714255,0.0011484893071150443,Stablecoins,89906.51706231943,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-15 00:00:00+00:00,30922720.94234868,1236909100.655487,0.02499999468510783,WBTC,109475.33265198383,132795513.63266866,8587091076.364698,0.015464551668512985
2021-11-14 00:00:00+00:00,93806260.39737557,4103509372.2368217,0.022860008809055504,ETH,240788.125823337,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,384265.09433121793,10000000.0,0.03842650943312179,Lending Protocols,1052.7810803595012,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,1927915.1868275572,202887719.35892785,0.009502374973306738,Liquidity Pools,17938.776527410344,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,2135155.6520687696,140480485.65002757,0.015198948396206306,Others,6148.857190033672,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,3301878.3618895086,2887257368.0901484,0.0011436037529531432,Stablecoins,,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-14 00:00:00+00:00,31020266.097440764,1240810907.6886778,0.02499999468510783,WBTC,61452.34143737657,132974367.64217636,8596501423.22755,0.015468428503121358
2021-11-13 00:00:00+00:00,94398070.15254511,4126194699.583952,0.02287775469297737,ETH,252766.16807038776,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,361023.6285186454,10000000.0,0.03610236285186454,Lending Protocols,989.1058315579327,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,1923744.9319638668,202670611.33139026,0.009491977743227497,Liquidity Pools,987.0947382876636,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,2135126.393006294,140517663.45591098,0.0151947188737323,Others,1527.8488225204676,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,3301878.3618895086,2912444012.888023,0.0011337139348527139,Stablecoins,,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-13 00:00:00+00:00,31029662.02498089,1241186744.8701842,0.02499999468510783,WBTC,81722.04146250935,133548132.34514728,8644569302.332407,0.015448789601248777
2021-11-12 00:00:00+00:00,95061462.22597773,4148900116.59076,0.022912448975535175,ETH,260516.28425487582,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,342438.1028562137,10000000.0,0.034243810285621366,Lending Protocols,938.1865831677088,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,1921925.1905279844,202509624.23665202,0.009490537537524782,Liquidity Pools,650.9851712498097,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,2134653.47528759,140486135.60708848,0.015194762572570061,Others,3301.9557555096476,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,3301878.3618895086,2940615508.3840017,0.0011228528015565138,Stablecoins,,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-12 00:00:00+00:00,30997922.216769625,1239917152.2718236,0.02499999468510783,WBTC,87752.05591244987,134158906.42555164,8693984107.293274,0.015431234376539453
2021-11-11 00:00:00+00:00,94180086.05990432,4121800296.752096,0.022849259857183408,ETH,245012.74214273956,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,275707.42724207166,10000000.0,0.027570742724207165,Lending Protocols,755.3628143618402,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,1922517.5110711127,202580507.24940538,0.009490140671354034,Liquidity Pools,1635.064072680817,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,2131996.6027691467,140189554.83914447,0.015207956150623566,Others,2225.9870127582226,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,3301878.3618895086,2949086455.2005944,0.0011196275226407078,Stablecoins,,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-11 00:00:00+00:00,30898879.434055507,1235955440.121016,0.02499999468510783,WBTC,83636.80942210655,133109692.24917465,8671167824.365204,0.01535083796615588
2021-11-10 00:00:00+00:00,94320640.63251537,4122934685.1413803,0.022877063993382424,ETH,233292.29127697813,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,288546.63876537455,10000000.0,0.028854663876537456,Lending Protocols,790.5387363434919,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,1892846.249039292,201090919.90950367,0.009412887712140975,Liquidity Pools,1066.6203508020424,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,2128172.6436231527,139941560.21031055,0.015207581224797252,Others,3204.22812254891,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,398626.8522429736,11555570.202947685,0.03449651079453342,RWA,,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,3301878.3618895086,2962786956.288843,0.0011144501479868156,Stablecoins,,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-10 00:00:00+00:00,30879301.761854585,1235172333.066494,0.02499999468510783,WBTC,70514.95142871038,133210013.13993026,8683482024.819479,0.015340621741276601
2021-11-09 00:00:00+00:00,75975908.5137332,4103429003.0224047,0.018515224330132845,ETH,201209.80603389154,105460812.32584868,8746900627.849953,0.012056935000503335
2021-11-09 00:00:00+00:00,285269.19376544456,10000000.0,0.028526919376544457,Lending Protocols,781.5594349738207,105460812.32584868,8746900627.849953,0.012056935000503335
2021-11-09 00:00:00+00:00,1800846.4086788762,201089853.2891529,0.008955431510954395,Liquidity Pools,8263.090747685812,105460812.32584868,8746900627.849953,0.012056935000503335
