,balance,dt,total_balance,wallet
2446,3171469794.124381,2023-05-21 00:00:00.000 UTC,4764081180.632218,EOA
2447,24636658.249523357,2023-05-21 00:00:00.000 UTC,4764081180.632218,Treasury
2448,44820078.970506825,2023-05-20 00:00:00.000 UTC,4753595740.744959,CeFi
2449,3174496963.571781,2023-05-20 00:00:00.000 UTC,4753595740.744959,EOA
2450,305595285.92411286,2023-05-20 00:00:00.000 UTC,4753595740.744959,Dex
2451,347936692.91931796,2023-05-20 00:00:00.000 UTC,4753595740.744959,Other
2452,101629764.5374731,2023-05-20 00:00:00.000 UTC,4753595740.744959,Dai Savings
2453,221773711.3682335,2023-05-20 00:00:00.000 UTC,4753595740.744959,Lending
2454,532706585.2040097,2023-05-20 00:00:00.000 UTC,4753595740.744959,Bridge
2455,24636658.249523357,2023-05-20 00:00:00.000 UTC,4753595740.744959,Treasury
2456,530812200.1942883,2023-05-19 00:00:00.000 UTC,4771530944.832857,Bridge
2457,3213071676.7633853,2023-05-19 00:00:00.000 UTC,4771530944.832857,EOA
2458,346509056.47422725,2023-05-19 00:00:00.000 UTC,4771530944.832857,Other
2459,205365686.85731515,2023-05-19 00:00:00.000 UTC,4771530944.832857,Lending
2460,304222277.3688851,2023-05-19 00:00:00.000 UTC,4771530944.832857,Dex
2461,45283624.38775912,2023-05-19 00:00:00.000 UTC,4771530944.832857,CeFi
2462,101629764.5374731,2023-05-19 00:00:00.000 UTC,4771530944.832857,Dai Savings
2463,24636658.249523357,2023-05-19 00:00:00.000 UTC,4771530944.832857,Treasury
2464,208670564.5851615,2023-05-18 00:00:00.000 UTC,4773883012.691665,Lending
2465,101610301.25256719,2023-05-18 00:00:00.000 UTC,4773883012.691665,Dai Savings
2466,347039797.2942966,2023-05-18 00:00:00.000 UTC,4773883012.691665,Other
2467,40086842.411141634,2023-05-18 00:00:00.000 UTC,4773883012.691665,CeFi
2468,24636658.249523357,2023-05-18 00:00:00.000 UTC,4773883012.691665,Treasury
2469,3206112340.200365,2023-05-18 00:00:00.000 UTC,4773883012.691665,EOA
2470,302297132.77655184,2023-05-18 00:00:00.000 UTC,4773883012.691665,Dex
2471,543429375.9220582,2023-05-18 00:00:00.000 UTC,4773883012.691665,Bridge
2472,199578217.42475498,2023-05-17 00:00:00.000 UTC,4773537516.041817,Lending
2473,101610301.25256719,2023-05-17 00:00:00.000 UTC,4773537516.041817,Dai Savings
2474,531458380.5686372,2023-05-17 00:00:00.000 UTC,4773537516.041817,Bridge
2475,24636658.249523357,2023-05-17 00:00:00.000 UTC,4773537516.041817,Treasury
2476,39101263.91295586,2023-05-17 00:00:00.000 UTC,4773537516.041817,CeFi
2477,350255808.83201706,2023-05-17 00:00:00.000 UTC,4773537516.041817,Other
2478,324407056.5685947,2023-05-17 00:00:00.000 UTC,4773537516.041817,Dex
2479,3202489829.232766,2023-05-17 00:00:00.000 UTC,4773537516.041817,EOA
2480,330903597.8058587,2023-05-16 00:00:00.000 UTC,4770418727.705499,Dex
2481,40967795.11462625,2023-05-16 00:00:00.000 UTC,4770418727.705499,CeFi
2482,520381959.24193895,2023-05-16 00:00:00.000 UTC,4770418727.705499,Bridge
2483,349125797.6436412,2023-05-16 00:00:00.000 UTC,4770418727.705499,Other
2484,197613578.75063866,2023-05-16 00:00:00.000 UTC,4770418727.705499,Lending
2485,101610301.25256719,2023-05-16 00:00:00.000 UTC,4770418727.705499,Dai Savings
2486,3205179039.646705,2023-05-16 00:00:00.000 UTC,4770418727.705499,EOA
2487,24636658.249523357,2023-05-16 00:00:00.000 UTC,4770418727.705499,Treasury
2488,200772485.47331434,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Lending
2489,101605911.36788806,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Dai Savings
2490,24636658.249523357,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Treasury
2491,330737418.9586031,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Dex
2492,514138721.268321,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Bridge
2493,350913759.0988024,2023-05-15 00:00:00.000 UTC,4769510241.4992075,Other
2494,3205713820.237508,2023-05-15 00:00:00.000 UTC,4769510241.4992075,EOA
2495,40991466.84524769,2023-05-15 00:00:00.000 UTC,4769510241.4992075,CeFi
2496,24636658.249523357,2023-05-14 00:00:00.000 UTC,4773206307.309556,Treasury
2497,3211652067.3005247,2023-05-14 00:00:00.000 UTC,4773206307.309556,EOA
2498,41225171.66834623,2023-05-14 00:00:00.000 UTC,4773206307.309556,CeFi
2499,101632880.02586463,2023-05-14 00:00:00.000 UTC,4773206307.309556,Dai Savings
2500,329715179.8990856,2023-05-14 00:00:00.000 UTC,4773206307.309556,Dex
2501,201165565.0508714,2023-05-14 00:00:00.000 UTC,4773206307.309556,Lending
2502,513186095.6768628,2023-05-14 00:00:00.000 UTC,4773206307.309556,Bridge
2503,349992689.43847746,2023-05-14 00:00:00.000 UTC,4773206307.309556,Other
2504,40628713.89444879,2023-05-13 00:00:00.000 UTC,4774114564.482061,CeFi
2505,24636658.249523357,2023-05-13 00:00:00.000 UTC,4774114564.482061,Treasury
2506,332103895.9087765,2023-05-13 00:00:00.000 UTC,4774114564.482061,Dex
2507,3209086692.351207,2023-05-13 00:00:00.000 UTC,4774114564.482061,EOA
2508,202546981.06980714,2023-05-13 00:00:00.000 UTC,4774114564.482061,Lending
2509,350523326.5633304,2023-05-13 00:00:00.000 UTC,4774114564.482061,Other
2510,101610721.83059803,2023-05-13 00:00:00.000 UTC,4774114564.482061,Dai Savings
2511,512977574.61436987,2023-05-13 00:00:00.000 UTC,4774114564.482061,Bridge
2512,337418951.54992235,2023-05-12 00:00:00.000 UTC,4774156531.354154,Dex
2513,3204620512.700659,2023-05-12 00:00:00.000 UTC,4774156531.354154,EOA
2514,355130263.94632554,2023-05-12 00:00:00.000 UTC,4774156531.354154,Other
2515,41073052.395441465,2023-05-12 00:00:00.000 UTC,4774156531.354154,CeFi
2516,512847074.3177011,2023-05-12 00:00:00.000 UTC,4774156531.354154,Bridge
2517,24636658.249523357,2023-05-12 00:00:00.000 UTC,4774156531.354154,Treasury
2518,196819296.36398298,2023-05-12 00:00:00.000 UTC,4774156531.354154,Lending
2519,101610721.83059803,2023-05-12 00:00:00.000 UTC,4774156531.354154,Dai Savings
2520,24636658.249523357,2023-05-11 00:00:00.000 UTC,4788681164.737445,Treasury
2521,51475013.5558517,2023-05-11 00:00:00.000 UTC,4788681164.737445,CeFi
2522,200682110.84833515,2023-05-11 00:00:00.000 UTC,4788681164.737445,Lending
2523,358480996.4691859,2023-05-11 00:00:00.000 UTC,4788681164.737445,Other
2524,514834199.40269965,2023-05-11 00:00:00.000 UTC,4788681164.737445,Bridge
2525,3195180967.665007,2023-05-11 00:00:00.000 UTC,4788681164.737445,EOA
2526,101610721.83059803,2023-05-11 00:00:00.000 UTC,4788681164.737445,Dai Savings
2527,341780496.716244,2023-05-11 00:00:00.000 UTC,4788681164.737445,Dex
2528,3195830923.8263297,2023-05-10 00:00:00.000 UTC,4795162033.256934,EOA
2529,361913432.75569355,2023-05-10 00:00:00.000 UTC,4795162033.256934,Other
2530,50695535.70352298,2023-05-10 00:00:00.000 UTC,4795162033.256934,CeFi
2531,350266099.3706117,2023-05-10 00:00:00.000 UTC,4795162033.256934,Dex
2532,101610721.83059803,2023-05-10 00:00:00.000 UTC,4795162033.256934,Dai Savings
2533,24636658.249523357,2023-05-10 00:00:00.000 UTC,4795162033.256934,Treasury
2534,515243752.8204872,2023-05-10 00:00:00.000 UTC,4795162033.256934,Bridge
2535,194964908.70016745,2023-05-10 00:00:00.000 UTC,4795162033.256934,Lending
2536,3211027408.5823817,2023-05-09 00:00:00.000 UTC,4796680886.602319,EOA
2537,50718419.461543776,2023-05-09 00:00:00.000 UTC,4796680886.602319,CeFi
2538,101610721.83059803,2023-05-09 00:00:00.000 UTC,4796680886.602319,Dai Savings
2539,208784919.67343798,2023-05-09 00:00:00.000 UTC,4796680886.602319,Lending
2540,24636658.249523357,2023-05-09 00:00:00.000 UTC,4796680886.602319,Treasury
2541,515244805.1194068,2023-05-09 00:00:00.000 UTC,4796680886.602319,Bridge
2542,325565534.78102535,2023-05-09 00:00:00.000 UTC,4796680886.602319,Dex
2543,359092418.9044012,2023-05-09 00:00:00.000 UTC,4796680886.602319,Other
2544,207774608.93875614,2023-05-08 00:00:00.000 UTC,4792417959.512791,Lending
2545,24636658.249523357,2023-05-08 00:00:00.000 UTC,4792417959.512791,Treasury
2546,514943149.51391834,2023-05-08 00:00:00.000 UTC,4792417959.512791,Bridge
2547,360226420.50110275,2023-05-08 00:00:00.000 UTC,4792417959.512791,Other
2548,327713115.81529796,2023-05-08 00:00:00.000 UTC,4792417959.512791,Dex
2549,48560821.32669972,2023-05-08 00:00:00.000 UTC,4792417959.512791,CeFi
2550,3206952463.3368945,2023-05-08 00:00:00.000 UTC,4792417959.512791,EOA
2551,101610721.83059803,2023-05-08 00:00:00.000 UTC,4792417959.512791,Dai Savings
2552,211506679.8806765,2023-05-07 00:00:00.000 UTC,4790761161.436047,Lending
2553,358505936.35522217,2023-05-07 00:00:00.000 UTC,4790761161.436047,Other
2554,24666658.249523357,2023-05-07 00:00:00.000 UTC,4790761161.436047,Treasury
2555,48437634.38675014,2023-05-07 00:00:00.000 UTC,4790761161.436047,CeFi
2556,514325502.84225136,2023-05-07 00:00:00.000 UTC,4790761161.436047,Bridge
2557,3210782535.836594,2023-05-07 00:00:00.000 UTC,4790761161.436047,EOA
2558,101610721.83059803,2023-05-07 00:00:00.000 UTC,4790761161.436047,Dai Savings
2559,320925492.05443144,2023-05-07 00:00:00.000 UTC,4790761161.436047,Dex
2560,24666658.249523357,2023-05-06 00:00:00.000 UTC,4789942493.033716,Treasury
2561,209896938.9569493,2023-05-06 00:00:00.000 UTC,4789942493.033716,Lending
2562,516786395.9063988,2023-05-06 00:00:00.000 UTC,4789942493.033716,Bridge
2563,3211334108.5270157,2023-05-06 00:00:00.000 UTC,4789942493.033716,EOA
2564,46713324.27572662,2023-05-06 00:00:00.000 UTC,4789942493.033716,CeFi
2565,361620317.5834947,2023-05-06 00:00:00.000 UTC,4789942493.033716,Other
2566,317314027.70400953,2023-05-06 00:00:00.000 UTC,4789942493.033716,Dex
2567,101610721.83059803,2023-05-06 00:00:00.000 UTC,4789942493.033716,Dai Savings
2568,46702888.867277265,2023-05-05 00:00:00.000 UTC,4779148146.064982,CeFi
2569,516452572.12405556,2023-05-05 00:00:00.000 UTC,4779148146.064982,Bridge
2570,210732927.59368312,2023-05-05 00:00:00.000 UTC,4779148146.064982,Lending
2571,352561124.802305,2023-05-05 00:00:00.000 UTC,4779148146.064982,Dex
2572,363633471.2218964,2023-05-05 00:00:00.000 UTC,4779148146.064982,Other
2573,24666658.249523357,2023-05-05 00:00:00.000 UTC,4779148146.064982,Treasury
2574,3167780288.500442,2023-05-05 00:00:00.000 UTC,4779148146.064982,EOA
2575,96618214.70580041,2023-05-05 00:00:00.000 UTC,4779148146.064982,Dai Savings
2576,358696637.2781718,2023-05-04 00:00:00.000 UTC,4781975528.820336,Other
2577,3166729457.151593,2023-05-04 00:00:00.000 UTC,4781975528.820336,EOA
2578,522960811.6947885,2023-05-04 00:00:00.000 UTC,4781975528.820336,Bridge
2579,350681336.2411049,2023-05-04 00:00:00.000 UTC,4781975528.820336,Dex
2580,215869073.17660263,2023-05-04 00:00:00.000 UTC,4781975528.820336,Lending
2581,45770877.40007759,2023-05-04 00:00:00.000 UTC,4781975528.820336,CeFi
2582,96600677.62847435,2023-05-04 00:00:00.000 UTC,4781975528.820336,Dai Savings
2583,24666658.249523357,2023-05-04 00:00:00.000 UTC,4781975528.820336,Treasury
2584,3165338280.6135707,2023-05-03 00:00:00.000 UTC,4788111279.133213,EOA
2585,523836650.7832805,2023-05-03 00:00:00.000 UTC,4788111279.133213,Bridge
2586,96600677.62847435,2023-05-03 00:00:00.000 UTC,4788111279.133213,Dai Savings
2587,217541469.02123252,2023-05-03 00:00:00.000 UTC,4788111279.133213,Lending
2588,24666658.249523357,2023-05-03 00:00:00.000 UTC,4788111279.133213,Treasury
2589,358602521.41319567,2023-05-03 00:00:00.000 UTC,4788111279.133213,Other
2590,43459792.54651704,2023-05-03 00:00:00.000 UTC,4788111279.133213,CeFi
2591,358065228.8774186,2023-05-03 00:00:00.000 UTC,4788111279.133213,Dex
2592,96600677.62847435,2023-05-02 00:00:00.000 UTC,4801279032.332278,Dai Savings
2593,3162974972.3267984,2023-05-02 00:00:00.000 UTC,4801279032.332278,EOA
2594,356041622.29406285,2023-05-02 00:00:00.000 UTC,4801279032.332278,Dex
2595,361805810.6965752,2023-05-02 00:00:00.000 UTC,4801279032.332278,Other
2596,24666658.249523357,2023-05-02 00:00:00.000 UTC,4801279032.332278,Treasury
2597,222108822.5161563,2023-05-02 00:00:00.000 UTC,4801279032.332278,Lending
2598,520672521.66809595,2023-05-02 00:00:00.000 UTC,4801279032.332278,Bridge
2599,56407946.95259143,2023-05-02 00:00:00.000 UTC,4801279032.332278,CeFi
2600,24666658.249523357,2023-05-01 00:00:00.000 UTC,4828682424.486985,Treasury
2601,96595107.37022288,2023-05-01 00:00:00.000 UTC,4828682424.486985,Dai Savings
2602,48616564.52231212,2023-05-01 00:00:00.000 UTC,4828682424.486985,CeFi
2603,353094531.85214055,2023-05-01 00:00:00.000 UTC,4828682424.486985,Dex
2604,366008791.24658346,2023-05-01 00:00:00.000 UTC,4828682424.486985,Other
2605,3191755989.8442044,2023-05-01 00:00:00.000 UTC,4828682424.486985,EOA
2606,227170016.66590527,2023-05-01 00:00:00.000 UTC,4828682424.486985,Lending
2607,520774764.73609334,2023-05-01 00:00:00.000 UTC,4828682424.486985,Bridge
2608,3189149035.239783,2023-04-30 00:00:00.000 UTC,4836305809.428936,EOA
2609,521065067.56837744,2023-04-30 00:00:00.000 UTC,4836305809.428936,Bridge
2610,361423271.3269231,2023-04-30 00:00:00.000 UTC,4836305809.428936,Dex
2611,24754655.079523355,2023-04-30 00:00:00.000 UTC,4836305809.428936,Treasury
2612,96595107.37022288,2023-04-30 00:00:00.000 UTC,4836305809.428936,Dai Savings
2613,372695644.7854323,2023-04-30 00:00:00.000 UTC,4836305809.428936,Other
2614,45663331.427961744,2023-04-30 00:00:00.000 UTC,4836305809.428936,CeFi
2615,224959696.63071272,2023-04-30 00:00:00.000 UTC,4836305809.428936,Lending
2616,364219443.07162607,2023-04-29 00:00:00.000 UTC,4833052543.622001,Dex
2617,43574256.10482072,2023-04-29 00:00:00.000 UTC,4833052543.622001,CeFi
2618,96595107.37022288,2023-04-29 00:00:00.000 UTC,4833052543.622001,Dai Savings
2619,26754655.079523355,2023-04-29 00:00:00.000 UTC,4833052543.622001,Treasury
2620,3188772894.3478484,2023-04-29 00:00:00.000 UTC,4833052543.622001,EOA
2621,521563730.8675883,2023-04-29 00:00:00.000 UTC,4833052543.622001,Bridge
2622,372227533.3905906,2023-04-29 00:00:00.000 UTC,4833052543.622001,Other
2623,219344923.3897814,2023-04-29 00:00:00.000 UTC,4833052543.622001,Lending
2624,363959464.990475,2023-04-28 00:00:00.000 UTC,4832409509.177416,Dex
2625,371770950.0346414,2023-04-28 00:00:00.000 UTC,4832409509.177416,Other
2626,26754655.079523355,2023-04-28 00:00:00.000 UTC,4832409509.177416,Treasury
2627,42901455.163395494,2023-04-28 00:00:00.000 UTC,4832409509.177416,CeFi
2628,3191844265.9880385,2023-04-28 00:00:00.000 UTC,4832409509.177416,EOA
2629,217386033.23593497,2023-04-28 00:00:00.000 UTC,4832409509.177416,Lending
2630,96595107.37022288,2023-04-28 00:00:00.000 UTC,4832409509.177416,Dai Savings
2631,521197577.3151846,2023-04-28 00:00:00.000 UTC,4832409509.177416,Bridge
2632,3188081875.405643,2023-04-27 00:00:00.000 UTC,4883021982.168094,EOA
2633,45812021.2416197,2023-04-27 00:00:00.000 UTC,4883021982.168094,CeFi
2634,26754655.079523355,2023-04-27 00:00:00.000 UTC,4883021982.168094,Treasury
2635,523737961.3222668,2023-04-27 00:00:00.000 UTC,4883021982.168094,Bridge
2636,373257687.50659424,2023-04-27 00:00:00.000 UTC,4883021982.168094,Other
2637,249086728.19314232,2023-04-27 00:00:00.000 UTC,4883021982.168094,Lending
2638,96827650.51275289,2023-04-27 00:00:00.000 UTC,4883021982.168094,Dai Savings
2639,379463402.90655136,2023-04-27 00:00:00.000 UTC,4883021982.168094,Dex
2640,50917897.228336245,2023-04-26 00:00:00.000 UTC,4892941892.033504,CeFi
2641,373832046.76205957,2023-04-26 00:00:00.000 UTC,4892941892.033504,Other
2642,96827650.51275289,2023-04-26 00:00:00.000 UTC,4892941892.033504,Dai Savings
2643,524229203.1324928,2023-04-26 00:00:00.000 UTC,4892941892.033504,Bridge
2644,364344939.9938106,2023-04-26 00:00:00.000 UTC,4892941892.033504,Dex
2645,3200251016.475501,2023-04-26 00:00:00.000 UTC,4892941892.033504,EOA
2646,255784482.84902674,2023-04-26 00:00:00.000 UTC,4892941892.033504,Lending
2647,26754655.079523355,2023-04-26 00:00:00.000 UTC,4892941892.033504,Treasury
2648,248766501.45713365,2023-04-25 00:00:00.000 UTC,4889234631.066966,Lending
2649,96827650.51275289,2023-04-25 00:00:00.000 UTC,4889234631.066966,Dai Savings
2650,49851232.472345896,2023-04-25 00:00:00.000 UTC,4889234631.066966,CeFi
2651,350276709.393514,2023-04-25 00:00:00.000 UTC,4889234631.066966,Dex
2652,389224612.7819071,2023-04-25 00:00:00.000 UTC,4889234631.066966,Other
2653,26754655.079523355,2023-04-25 00:00:00.000 UTC,4889234631.066966,Treasury
2654,3204618704.4872713,2023-04-25 00:00:00.000 UTC,4889234631.066966,EOA
2655,522914564.88251823,2023-04-25 00:00:00.000 UTC,4889234631.066966,Bridge
2656,27100346.820523355,2023-04-24 00:00:00.000 UTC,4892292737.364313,Treasury
2657,343158418.7650325,2023-04-24 00:00:00.000 UTC,4892292737.364313,Dex
2658,391012199.6187927,2023-04-24 00:00:00.000 UTC,4892292737.364313,Other
2659,3213786721.352025,2023-04-24 00:00:00.000 UTC,4892292737.364313,EOA
2660,522808471.3169036,2023-04-24 00:00:00.000 UTC,4892292737.364313,Bridge
2661,98395193.08643794,2023-04-24 00:00:00.000 UTC,4892292737.364313,Dai Savings
2662,51882991.18919848,2023-04-24 00:00:00.000 UTC,4892292737.364313,CeFi
2663,244148395.21539876,2023-04-24 00:00:00.000 UTC,4892292737.364313,Lending
2664,98395193.08643794,2023-04-23 00:00:00.000 UTC,4881376556.651714,Dai Savings
2665,27100346.820523355,2023-04-23 00:00:00.000 UTC,4881376556.651714,Treasury
2666,3216148353.8582587,2023-04-23 00:00:00.000 UTC,4881376556.651714,EOA
2667,50272227.774361596,2023-04-23 00:00:00.000 UTC,4881376556.651714,CeFi
2668,386149777.5796474,2023-04-23 00:00:00.000 UTC,4881376556.651714,Other
2669,526950521.1121383,2023-04-23 00:00:00.000 UTC,4881376556.651714,Bridge
2670,241208234.98495904,2023-04-23 00:00:00.000 UTC,4881376556.651714,Lending
2671,335151901.43538725,2023-04-23 00:00:00.000 UTC,4881376556.651714,Dex
2672,98395193.08643794,2023-04-22 00:00:00.000 UTC,4883321671.694457,Dai Savings
2673,27500346.820523355,2023-04-22 00:00:00.000 UTC,4883321671.694457,Treasury
2674,386457831.52869236,2023-04-22 00:00:00.000 UTC,4883321671.694457,Other
2675,3218856944.052992,2023-04-22 00:00:00.000 UTC,4883321671.694457,EOA
2676,527144798.78148574,2023-04-22 00:00:00.000 UTC,4883321671.694457,Bridge
2677,49770380.66463263,2023-04-22 00:00:00.000 UTC,4883321671.694457,CeFi
2678,333246678.8532617,2023-04-22 00:00:00.000 UTC,4883321671.694457,Dex
2679,241949497.9064316,2023-04-22 00:00:00.000 UTC,4883321671.694457,Lending
2680,379395272.6062748,2023-04-21 00:00:00.000 UTC,4910350666.108835,Other
2681,27500346.820523355,2023-04-21 00:00:00.000 UTC,4910350666.108835,Treasury
2682,527435675.02670956,2023-04-21 00:00:00.000 UTC,4910350666.108835,Bridge
2683,330849157.4062,2023-04-21 00:00:00.000 UTC,4910350666.108835,Dex
2684,3251697054.8712993,2023-04-21 00:00:00.000 UTC,4910350666.108835,EOA
2685,98395193.08643794,2023-04-21 00:00:00.000 UTC,4910350666.108835,Dai Savings
2686,248048522.59420136,2023-04-21 00:00:00.000 UTC,4910350666.108835,Lending
2687,47029443.697189495,2023-04-21 00:00:00.000 UTC,4910350666.108835,CeFi
2688,528993662.59456396,2023-04-20 00:00:00.000 UTC,4960092633.782801,Bridge
2689,3235227270.081304,2023-04-20 00:00:00.000 UTC,4960092633.782801,EOA
2690,104387148.09292707,2023-04-20 00:00:00.000 UTC,4960092633.782801,Dai Savings
2691,48903667.9219102,2023-04-20 00:00:00.000 UTC,4960092633.782801,CeFi
2692,248200968.13164222,2023-04-20 00:00:00.000 UTC,4960092633.782801,Lending
2693,27500346.820523355,2023-04-20 00:00:00.000 UTC,4960092633.782801,Treasury
2694,383124364.60881245,2023-04-20 00:00:00.000 UTC,4960092633.782801,Dex
2695,383755205.5311171,2023-04-20 00:00:00.000 UTC,4960092633.782801,Other
2696,249869116.8676241,2023-04-19 00:00:00.000 UTC,4966624094.339996,Lending
2697,104387148.09292707,2023-04-19 00:00:00.000 UTC,4966624094.339996,Dai Savings
2698,3226309646.0146956,2023-04-19 00:00:00.000 UTC,4966624094.339996,EOA
2699,379171076.8806055,2023-04-19 00:00:00.000 UTC,4966624094.339996,Dex
2700,529408612.0360654,2023-04-19 00:00:00.000 UTC,4966624094.339996,Bridge
2701,27500346.820523355,2023-04-19 00:00:00.000 UTC,4966624094.339996,Treasury
2702,57918946.694877,2023-04-19 00:00:00.000 UTC,4966624094.339996,CeFi
2703,392059200.9326787,2023-04-19 00:00:00.000 UTC,4966624094.339996,Other
2704,53195789.91779687,2023-04-18 00:00:00.000 UTC,4972989602.074978,CeFi
2705,381278248.5860159,2023-04-18 00:00:00.000 UTC,4972989602.074978,Dex
2706,262631035.39346045,2023-04-18 00:00:00.000 UTC,4972989602.074978,Lending
2707,104387148.09292707,2023-04-18 00:00:00.000 UTC,4972989602.074978,Dai Savings
2708,529629613.346991,2023-04-18 00:00:00.000 UTC,4972989602.074978,Bridge
